 ERC20 uniq rec token name,avg val received,total Ether sent,Received Tnx,Time Diff between first and last (Mins),Avg min between received tnx,max value received ,Sent tnx,FLAG,Avg min between sent tnx,Number of Created Contracts,avg val sent,,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr,FLAG
24,59.203845,2038.112585,19,944514.18,8391,171.999,94,0,8351.97,0,21.682049,,-913.2395353,3761227.59,3645171.112,0,5,0
50,13.956481,2106.924684,151,1134563.5,3174.58,128,226,0,2899.12,0,9.322676,,0.503980684,336056.6294,232505.4552,0,74,0
1,0,0,4,197790.07,49447.52,0,0,1,0,1,0,,0,0,0,0,0,1
0,3.695417,77.59493607,21,95402.6,4530.86,20,21,0,12.12,0,3.694997,,0.008820006,0,0,0,0,0
1,0.365204,1.093659,3,24608.32,2806.36,0.993994,1,1,0,0,1.093659,,0.001953,0,0,0,0,1
0,1.104625,22.06273829,20,361824.48,18087.52,4.688713,15,0,4.94,0,1.470849,,0.029758452,0,0,0,0,0
1,0.224117,0,121,226784.58,1874.25,0.507283,0,0,0,1,0,,27.11816589,0.364897397,0,0,0,0
0,0.410631,3.691340447,9,131777.85,14639.7,1,9,0,2.28,0,0.410149,,0.004336943,0,0,0,0,0
4,5.869302,152.565852,26,349899.58,8988.26,13.941259,33,0,3521.36,0,4.623208,,0.036008933,505.7036303,0,0,0,0
0,50.5,100.9980123,2,328.45,0,52.348566,3,0,109.48,0,33.666004,,0.001987749,0,0,0,0,0
1,1.042359,54.15987303,51,11146.08,162.45,10,1,1,0,0,54.159873,,-0.99958,0,0,0,0,1
0,6.291,6.290528364,1,1.35,0,6.291,1,0,0,0,6.290528,,0.000471636,0,0,0,0,0
0,0.029026,0.143595181,5,471723.55,94079.21,0.1,5,0,265.5,0,0.028719,,0.001533949,0,0,0,0,0
0,10.700669,1465.880065,137,834605.03,6087.57,99.160242,133,0,4.57,0,11.021655,,0.111640448,0,0,0,0,0
10,5.252367,250.5128965,48,758388.17,5507.27,137.189827,63,0,7841.89,0,3.976395,,1.600703495,1682.875902,0,0,0,0
1,3.99,3.9859,1,1418.78,0,3.99,1,1,0,0,3.9859,,0.0041,100,0,0,0,1
1,0.895558,0,32,20689.18,646.54,6.055,0,1,0,1,0,,28.65785211,100,0,100,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
0,101,100.998446,1,65.3,0,101,3,0,21.77,0,33.666149,,0.001554,0,0,0,0,0
0,106.023871,3286.7274,31,84046.98,2708.43,300,30,0,2.86,0,109.55758,,0.0126,0,0,0,0,0
0,0.879005,0.87838497,1,2.03,0,0.879005,1,0,0,0,0.878385,,0.00062,0,0,0,0,0
0,50.5,100.998488,2,74.53,0.05,63.462296,3,0,24.81,0,33.666163,,0.001512,0,0,0,0,0
4,0.204314,0,118,291413.78,2469.61,0.486689,0,0,0,1,0,,24.109097,4.040864626,0,0,0,0
5,0.199666,0,1,0,0,0.199666,0,0,0,0,0,,0.199666115,59.06686697,0,0,0,0
0,0.335148,55.16614221,165,1214795.38,7327.95,1.74,165,0,34.45,0,0.33434,,0.133352546,0,0,0,0,0
2,0.857957,11.15258216,13,34361.97,2087.3,1.389139,1,1,0,0,11.152582,,0.000861,1500,0,0,0,1
2,0.503048,0,86,319320.53,3713.03,1.004601,0,0,0,1,0,,43.26215556,1.545659447,0,0,0,0
11,0.162932,11.88199792,105,957766.52,203.93,5.17332,161,0,5815.87,0,0.073801,,5.225907102,1005.491514,0,0,0,0
1,0.363983,346.5376135,953,661818.33,668.63,10.883645,779,0,31.59,0,0.444849,,0.338127605,10.88856095,0,0,0,0
0,101,100.9990158,1,327.57,0,101,2,0,163.78,0,50.499508,,0.000984218,0,0,0,0,0
2,0.262058,0,88,226791.05,2577.17,0.644395,0,0,0,1,0,,23.06110509,0.834962204,0,0,0,0
0,101,100.9990158,1,311.82,0,101,2,0,155.91,0,50.499508,,0.000984218,0,0,0,0,0
1,0.669629,4.01672428,6,6680.95,52.96,1.99958,1,1,0,0,4.016724,,0.00105,1.337,0,0,0,1
1,0.1,0.09688,1,2398.67,0,0.1,1,1,0,0,0.09688,,0.00312,0,0,0,0,1
4,1.689301,996.6354339,590,412104,218.96,11.534469,50,0,5658.36,0,19.932709,,0.052073462,602.7052959,0,0,0,0
0,10,9.99938,1,428,0,10,1,0,0,0,9.99938,,0.00062,0,0,0,0,0
0,101,100.998446,1,64.38,0,101,3,0,21.46,0,33.666149,,0.001554,0,0,0,0,0
1,0.120038,67.27742753,568,633319.38,1097.24,0.509634,546,0,18.48,0,0.123219,,0.904202727,0.01,0,0,0,0
0,1000.5,2000.998585,2,6.32,0,1631.902927,3,0,2.11,0,666.999528,,0.001414909,0,0,0,0,0
0,29.864369,59.72782464,2,14806.62,7397.9,46.86489,2,0,5.41,0,29.863912,,0.000912636,0,0,0,0,0
0,0.040793,3.713918538,92,800307.68,8683.93,0.358535,92,0,15.06,0,0.040369,,0.039043472,0,0,0,0,0
0,1.066062,11.71733411,11,1010558.57,91325.3,5.5,17,0,351.78,0,0.689255,,0.00935182,0,0,0,0,0
0,1.164951,9.30556732,8,227325.3,28400.12,2.945325,8,0,15.54,0,1.163196,,0.014039145,0,0,0,0,0
0,1.002774,65.15298743,65,164500.53,2527.77,1.018356,65,0,3,0,1.002354,,0.027300007,0,0,0,0,0
9,2.70038,197.0958222,73,573595.73,5817.25,90.783122,54,0,2758.09,0,3.649923,,0.031895968,8427.68237,8035.68237,0,4,0
2,1.097669,8.77213341,8,28791.53,743.39,3.502538,7,1,3263.49,0,1.253162,,0.009219,1.337,0,0,0,1
0,6.254873,6.25425321,1,536.23,0,6.254873,1,0,0,0,6.254253,,0.00062,0,0,0,0,0
0,1000.5,2000.998585,2,11.77,0,1390.944094,3,0,3.92,0,666.999528,,0.001414909,0,0,0,0,0
0,50.5,100.9990158,2,323.35,0.6,89.723459,2,0,161.08,0,50.499508,,0.000984218,0,0,0,0,0
0,30,29.998992,1,73.97,0,30,2,0,36.98,0,14.999496,,0.001008,0,0,0,0,0
23,0.214518,9.46,45,940405.83,6373.85,0.8263,10,0,65358.24,0,0.946,,0.193325925,26818.15775,130.4075288,0,1,0
0,0.879124,0.878504,1,560.33,0,0.879124,1,0,0,0,0.878504,,0.00062,0,0,0,0,0
0,34.468428,137.8723217,4,107409.6,26845.82,80,3,0,8.77,0,45.957441,,0.001389318,0,0,0,0,0
1,1.77715,28.433,16,14336.38,523.54,9.999559,1,1,0,0,28.433,,0.001401649,2.674,0,0,0,1
0,0.785,3.138688364,4,750.15,183.78,2.395,2,0,7.53,0,1.569344,,0.001311636,0,0,0,0,0
0,5.081837,25.4053342,5,48877.65,9769.36,11.025085,5,0,6.17,0,5.081067,,0.00385043,0,0,0,0,0
0,101,100.998446,1,66.82,0,101,3,0,22.27,0,33.666149,,0.001554,0,0,0,0,0
0,2.009,2.008244,1,88.55,0,2.009,1,0,0,0,2.008244,,0.000756,0,0,0,0,0
0,50.5,100.9979,2,69.72,0.18,83.999224,4,0,17.34,0,25.249475,,0.0021,0,0,0,0,0
2,1.931871,0,136,1031076.45,7581.44,10.392,0,0,0,1,0,,262.7344024,0.004,0,0,0,0
0,50.5,100.9989738,2,324.53,0.82,56.990107,2,0,161.45,0,50.499487,,0.001026218,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
2,0.973386,0,145,245486.98,1693.01,2.430129,0,0,0,1,0,,141.1409124,2.583854389,0,0,0,0
7,0.00015,0,8780,1122026.92,127.79,1,0,0,0,1,0,,1.3202,7508.88889,100,0.00000101,2,0
23,3.447041,19533.99818,8796,116583.18,11.31,16503.695,1204,0,14.19,0,16.224251,,10786.17705,6933.502191,908.5050334,0,1,0
2,1.925123,0,137,192599.73,1405.84,5.29722,0,0,0,1,0,,263.7419046,4.611041412,0,0,0,0
0,101,100.9980078,1,310.12,0,101,4,0,77.53,0,25.249502,,0.001992218,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
47,12.970894,1545.3284,119,488939.05,679.91,400,199,0,2050.4,0,7.765469,,-1.791995123,1893358.179,1877428.504,0,76,0
0,50.5,100.9984639,2,71.52,0.03,91.997251,3,0,23.82,0,33.666155,,0.001536086,0,0,0,0,0
1,1,0.999139,1,15856.63,0,1,1,1,0,0,0.999139,,0.000861,0,0,0,0,1
0,101,100.997354,1,66.1,0,101,5,0,13.22,0,20.199471,,0.002646,0,0,0,0,0
0,0.328026,85.4958657,261,717228.55,1644.37,31.953425,259,0,1112.15,0,0.3301,,0.118807207,0,0,0,0,0
0,101,100.998446,1,59.43,0,101,3,0,19.81,0,33.666149,,0.001554,0,0,0,0,0
89,17.645646,979.5899,52,864149.97,2328.97,70.095,145,0,5124.44,0,6.755792,,-62.01628963,5443050.706,3378704.893,0,20,0
3,0.466104,34.2682707,74,784920.63,10577.02,1.002492,41,0,54.17,0,0.835811,,0.223460799,367.0803271,0,0,0,0
36,5.715695,274.65152,46,978386.27,6318.81,19.982753,95,0,7239.17,0,2.891069,,-11.72956474,1059205.774,972603.3166,0,13,0
0,1000.5,2000.998585,2,5.17,0.17,1058.587426,3,0,1.61,0,666.999528,,0.001414909,0,0,0,0,0
0,0.303596,1.27964499,4,706120.45,129657.77,1.025967,6,0,31248.23,0,0.213274,,-0.06526118,0,0,0,0,0
0,50.5,100.9984557,2,74.55,0,95.698535,3,0,24.85,0,33.666152,,0.001544256,0,0,0,0,0
3,2.583898,10.33333677,4,329266.17,36385.7,10.234792,3,0,61241.12,0,3.444446,,0.00225525,29.89859878,0,0,0,0
0,1000.5,2000.998585,2,5.9,0,1557.671453,3,0,1.97,0,666.999528,,0.001414909,0,0,0,0,0
0,0.11506,11.58032648,101,192692.02,1878.95,0.701219,97,0,30.08,0,0.119385,,0.040761,0,0,0,0,0
1,2.129944,27.68161279,13,19811.05,1085.82,10,8,1,711.93,0,3.460202,,0.007665,1.337,0,0,0,1
0,101,100.9979647,1,64.9,0,101,3,0,21.63,0,33.665988,,0.002035312,0,0,0,0,0
15,7.553198,3.009519483,19,888903.23,29194.06,50.9,2,0,167108.08,0,1.50476,,140.5012378,5395.968179,0,0,0,0
0,0.757961,4.541885663,6,52807.35,8800.32,1.072364,6,0,0.91,0,0.756981,,0.00588,0,0,0,0,0
1,1.3475,5.389139,4,6488.87,1.9,5,1,1,0,0,5.389139,,0.000861,0,0,0,0,1
0,1000.5,2000.998585,2,18.87,0.42,1165.306206,3,0,6.01,0,666.999528,,0.001414909,0,0,0,0,0
0,0.779727,0.778581504,1,0.58,0,0.779727,1,0,0,0,0.778582,,0.001145916,0,0,0,0,0
3,0.107189,0,1370,357705.32,261.1,1.001729,0,0,0,1,0,,146.8494813,3.458723843,0,0,0,0
0,4.995,4.994528364,1,1.87,0,4.995,1,0,0,0,4.994528,,0.000471636,0,0,0,0,0
41,6.822786,270.8693489,38,505554.57,1490.51,30,122,0,3679.63,0,2.220241,,-11.60346547,7694906.917,7719191.515,0,15,0
1,1.471818,13.24550508,9,10739.72,67.29,5,1,1,0,0,13.245505,,0.000861,1500,0,0,0,1
0,98.363606,98.36266323,1,3.92,0,98.363606,2,0,1.96,0,49.181332,,0.000943273,0,0,0,0,0
40,422.835694,60426.43061,137,1382974.7,3977.51,2499.99,148,0,5662.54,0,408.286693,,-2497.94056,2876425.912,2846279.438,0,22,0
1,10.327781,61.96563483,6,8267.32,479.7,50,1,1,0,0,61.965635,,0.00105,0,0,0,0,1
2,0.723916,0,294,523770.92,1781.53,2.196973,0,0,0,1,0,,212.8312929,0.323385231,0,0,0,0
0,0.732876,0.731616,1,31.28,0,0.732876,1,0,0,0,0.731616,,0.00126,0,0,0,0,0
1,1.4948,2.989391,2,2283.32,255.88,1.999601,1,1,0,0,2.989391,,0.00021,13.37,0,0,0,1
8,3.661339,78.63051072,17,675111.67,8097.85,13.4,44,0,12214.73,0,1.787057,,-16.38774081,77653.38476,82485.374,0,7,0
0,0.173792,0.173286784,1,15.58,0,0.173792,1,0,0,0,0.173287,,0.000505656,0,0,0,0,0
0,0.703064,2.10793344,3,9661.88,3169.13,1.095,3,0,51.49,0,0.702644,,0.00126,0,0,0,0,0
1,6.359909,120.8273458,19,42212.13,628.44,7.110084,3,0,10090.59,0,40.275782,,0.01092814,8.896845002,0,0,0,0
1,10.119771,60.717575,6,17147.72,1927.39,30,1,1,0,0,60.717575,,0.00105,0,0,0,0,1
2,1.8875,0,8,226748.1,28343.51,7,0,0,0,1,0,,15.1,0.191772462,0,0,0,0
0,101,100.998446,1,53.28,0,101,3,0,17.76,0,33.666149,,0.001554,0,0,0,0,0
4,0.01,0.007107379,1,133107.9,0,0.01,5,0,26621.58,0,0.001421,,0.002892621,71.57557237,71.57557237,0,1,0
2,0.24085,0,138,229007.07,1659.47,0.476226,0,0,0,1,0,,33.23729368,0.970330808,0,0,0,0
0,2.069038,14.47980498,7,66544.68,9504.58,4,7,0,1.8,0,2.068544,,0.003460336,0,0,0,0,0
10,0.877702,28.08456309,32,1047500.25,32724.85,6.044853,6,0,50.83,0,4.680761,,0.001909104,1086.344364,0,0,0,0
2,0.440175,1.583,2,30160.62,333.23,0.782077,6,0,4915.69,0,0.263833,,-0.70265091,75.76363443,75.76363443,0,2,0
0,2.760613,24.84141349,9,143699.18,15964.22,12,8,0,2.65,0,3.105177,,0.004105119,0,0,0,0,0
9,0.039603,0.569926182,31,473852.33,6539.4,0.150019,26,1,10428.11,0,0.02192,,0.657754358,698.375185,93.037375,0,4,1
0,0.482504,0.962808,2,131.08,6.84,0.964,1,0,0,0,0.962808,,0.0022,0,0,0,0,0
0,1,0.99559,1,569.62,0,1,1,0,0,0,0.99559,,0.00441,0,0,0,0,0
19,9.898131,20.05,7,295375.58,11843.16,49.999559,14,0,15176.68,0,1.432143,,49.23691796,9646440.586,2406928,0,2,0
13,0.181577,3.414,25,367405.68,10123.94,2.077458,12,0,9525.6,0,0.2845,,1.125434715,71.26550951,0,0,1,0
0,0.255002,1.01580841,4,80629.43,20156.3,0.420184,4,0,1.06,0,0.253952,,0.0042,0,0,0,0,0
2,0.09351,2.336201936,25,1007099.13,39416.94,0.099702,4,0,5418.91,0,0.58405,,0.00156,0.267450246,0.067440252,0,1,0
4,0.251807,149.4904358,590,1290177.45,1999.2,4.983379,116,0,953.88,0,1.288711,,-0.924498427,12967.2939,0,0,0,0
8,2.386581,18.49972531,7,316968.72,8542.04,9.068317,6,0,42862.41,0,3.083288,,-1.793660082,1079.689687,247.6125251,0,1,0
0,50.5,100.9989738,2,329.78,1.11,56.951118,2,0,163.78,0,50.499487,,0.001026218,0,0,0,0,0
65,7.230018,210.760486,35,1059563.1,5322.53,31.464254,73,0,11962.67,0,2.88713,,42.29013356,1141552.324,142410.5246,0,5,0
5,0.676144,31.01938281,47,777435.17,16532.97,2.89416,7,0,55.07,0,4.43134,,0.75939548,85.46090046,0,0,0,0
0,1000.5,2000.998585,2,5.43,0.12,1902.598074,3,0,1.73,0,666.999528,,0.001414909,0,0,0,0,0
0,0.43,0.429,1,1.28,0,0.43,1,0,0,0,0.429,,0.001,0,0,0,0,0
1,2,1.999034,1,8524.02,0,2,2,1,4262.01,0,0.999517,,0.000966,0,0,0,0,1
0,101,100.9990158,1,320.05,0,101,2,0,160.03,0,50.499508,,0.000984218,0,0,0,0,0
8,2.408585,4878.765091,2026,1337841.2,652.71,261.89,1407,0,10.98,0,3.467495,,1.027110559,455.4575146,0,0,0,0
0,0.02206,0.021588284,1,1.52,0,0.02206,1,0,0,0,0.021588,,0.000471636,0,0,0,0,0
1,0.447438,4.47393863,10,65639.53,175.44,1.001,1,1,0,0,4.473939,,0.000441,0,0,0,0,1
1,6.352792,0,64,1035018.52,16172.16,25.066034,0,0,0,1,0,,406.5786873,9.484200953,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
2,0.48011,114.6472063,239,580798.83,2379.15,4.678277,236,0,51.62,0,0.485793,,0.099120003,597,0,0,0,0
4,0.231123,0,131,283902.75,2167.2,0.763175,0,0,0,1,0,,30.27708374,30.14557794,0,0,0,0
0,101,100.998446,1,68.25,0,101,3,0,22.75,0,33.666149,,0.001554,0,0,0,0,0
1,0.54684,26.66289295,48,18768.03,227.88,3.094,1,1,0,0,26.662893,,-0.41458,0,0,0,0,1
0,2.063412,2.062152555,1,1.47,0,2.063412,1,0,0,0,2.062153,,0.001259675,0,0,0,0,0
1,0.450844,10.81088587,24,341014.55,8300.42,2.392606,40,1,3545.11,0,0.270272,,0.009370107,37492.16326,37492.16326,0,1,1
1,0.333667,0,3,431363.55,143787.85,1,0,1,0,1,0,,1.001,0,0,0,0,1
0,1000.5,2000.998585,2,7.45,0,1356.251627,3,0,2.48,0,666.999528,,0.001414909,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
1,0.586097,14.92343718,25,50946.92,345.09,2.088667,53,1,798.49,0,0.281574,,-0.270999784,1.337,0,0,0,1
26,4.486667,41.178,12,1145541.85,285.02,5,4491,0,254.31,0,0.009169,,12.662,1553086733,0.0000302,0,1015,0
0,101,100.998446,1,68.97,0,101,3,0,22.99,0,33.666149,,0.001554,0,0,0,0,0
0,0.106251,0.2120822,2,13019.77,5828.8,0.144508,1,0,0,0,0.212082,,0.00042002,0,0,0,0,0
1,2,1.999034,1,139.88,0,2,2,1,69.94,0,0.999517,,0.000966,0,0,0,0,1
1,2.357959,14.14689108,6,7283.05,1210.31,8,1,1,0,0,14.146891,,0.000861,0,0,0,0,1
21,10.316333,61.81,6,698930.08,11936.93,60.195,22,0,28514.02,0,2.809545,,0.088,227493.7683,185363.8999,0,9,0
2,0.715576,0,114,291488.27,2556.91,1.496444,0,0,0,1,0,,81.57567274,2.197586005,0,0,0,0
0,0.56163,5.00931079,9,363622.93,40399,3.430674,9,0,3.54,0,0.55659,,0.04536272,0,0,0,0,0
2,0.787674,0,112,245486.15,2191.84,1.009044,0,0,0,1,0,,88.21952938,1.426632775,0,0,0,0
15,0.117293,571.8174644,4886,1053475.48,185.67,0.711329,3269,0,44.76,0,0.174921,,1.275884926,90640.50966,0,0,0,0
0,50.5,100.9990158,2,321.12,0.6,81.198633,2,0,159.96,0,50.499508,,0.000984218,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
0,50.5,100.9969374,2,68.2,0.32,69.100431,4,0,16.89,0,25.249234,,0.003062624,0,0,0,0,0
0,50.5,100.9989738,2,323.48,0.24,58.65319,2,0,161.5,0,50.499487,,0.001026218,0,0,0,0,0
0,101,100.998446,1,53.12,0,101,3,0,17.71,0,33.666149,,0.001554,0,0,0,0,0
26,653.146887,17215.46,28,1072012.07,8902.85,3812.848,51,0,16132.01,0,337.558039,,1072.652838,1576699.951,668.7849893,0,2,0
0,0.268703,6.93919489,26,315510.1,12122.66,1.003687,25,0,12.84,0,0.277568,,0.04708449,0,0,0,0,0
0,2.464231,24.63466517,10,13324.08,1316.46,6.5,10,0,15.95,0,2.463467,,0.00764956,0,0,0,0,0
1,1.011468,4.0449269,4,28440.57,1929.7,1.996,3,1,6907.25,0,1.348309,,0.0009471,13.37,0,0,0,1
1,0.503103,4.5268747,9,21433.3,1442.43,2,1,1,0,0,4.526875,,0.00105,0,0,0,0,1
0,101,100.9990158,1,317.83,0,101,2,0,158.92,0,50.499508,,0.000984218,0,0,0,0,0
0,50.5,100.9984278,2,326.97,0.82,65.322701,3,0,108.44,0,33.666143,,0.001572218,0,0,0,0,0
12,0,0,3344,903254.48,270.11,0,0,0,0,1,0,,0,132927811.4,132906962.4,0,2,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
3,1.262807,23.96834178,19,90539.45,3672.33,8.383471,16,1,1297.82,0,1.498021,,0.024985152,1.337000004,0.000000004,0,1,1
0,3.185304,15.92122516,5,69231,13843.66,8.991518,4,0,3.17,0,3.980306,,0.00529284,0,0,0,0,0
2,1.087885,0,139,228994.25,1647.44,2.158244,0,0,0,1,0,,151.2160301,3.354770892,0,0,0,0
0,101,100.9990158,1,327.67,0,101,2,0,163.83,0,50.499508,,0.000984218,0,0,0,0,0
1,9.824947,904.3394385,77,1010767.08,4294.88,25,87,0,7816.8,0,10.394706,,-147.8185092,25002,0,0,0,0
8,0.364539,9.226609,27,1002326.87,34430.61,1.5061,12,0,6058.37,0,0.768884,,0.615952,469.8121443,0,0,0,0
0,0.1,0.099496,1,53.6,0,0.1,1,0,0,0,0.099496,,0.000504,0,0,0,0,0
1,3.116053,6.230501,2,24075.1,178.97,4.199268,3,1,7905.72,0,2.076834,,0.00160536,13.37,0,0,0,1
14,35.246667,0,6,270685.42,45114.24,85.005,0,0,0,0,0,,211.48,6968.87801,0,0,0,0
1,1,0.99895,1,5465.45,0,1,1,1,0,0,0.99895,,0.00105,13.37,0,0,0,1
0,2.836037,25.51695293,9,702526.8,75240.45,9.4145,17,0,1491.92,0,1.500997,,0.00737657,0,0,0,0,0
0,50.5,100.9990158,2,323.77,0.84,54.472037,2,0,161.04,0,50.499508,,0.000984218,0,0,0,0,0
0,0.899813,30.54072226,34,368776,10817.12,1.944371,34,0,29.23,0,0.898257,,0.05293021,0,0,0,0,0
0,50.5,100.9989738,2,328.28,0,51.847507,2,0,164.14,0,50.499487,,0.001026218,0,0,0,0,0
0,50.5,100.9990158,2,326.25,0.43,72.84258,2,0,162.69,0,50.499508,,0.000984218,0,0,0,0,0
0,4.677558,65.43052811,14,976791.82,69751.29,11.177711,13,0,21.06,0,5.033118,,0.0552852,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
3,1.264267,0,590,418772.6,709.78,138.22,0,0,0,1,0,,745.917795,9.322819229,0,0,0,0
0,0.160343,0.159761498,1,22.87,0,0.160343,1,0,0,0,0.159761,,0.000581532,0,0,0,0,0
0,33.666667,100.9989738,3,320.9,0.54,99.978992,2,0,159.63,0,50.499487,,0.001026218,0,0,0,0,0
2,0.99802,205.487698,206,703743.23,3289.93,1.024623,235,0,110.71,0,0.874416,,0.104504443,88.01,100,0,1,0
1,0.76775,15.354139,20,8876.2,22.45,1,1,1,0,0,15.354139,,0.000861,0,0,0,0,1
0,6.22,31.096994,5,116539.8,23301.63,7.99,5,0,6.33,0,6.219399,,0.003006,0,0,0,0,0
2,0.40372,0,122,198924.73,1630.53,0.9118,0,0,0,1,0,,49.25384336,0.802159356,0,0,0,0
0,50.5,100.998446,2,73.22,0.33,83.935601,3,0,24.18,0,33.666149,,0.001554,0,0,0,0,0
0,199.778791,0,8,88330.12,11041.26,400,0,0,0,1,0,,1598.230331,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
0,0.05917,0.648341508,11,916950.92,32117.77,0.472473,7,0,80522.21,0,0.09262,,0.002530143,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,1
3,4.688089,0,11,1923.5,174.86,20,0,1,0,0,0,,51.56898205,5,0,0,0,1
1,0.44334,9.75144552,22,4876.42,27.46,2.11245,1,1,0,0,9.751446,,0.00203,0,0,0,0,1
0,0.325509,345.5720759,1063,408109.47,365.31,4.25468,1058,0,18.7,0,0.326628,,0.444381,0,0,0,0,0
3,2.098441,4.49814198,3,139986.08,958.76,5,39,1,3515.64,0,0.115337,,1.79718127,112.37,0,0,0,1
2,6.624286,172.2220704,26,774798.5,28297.95,40.4,10,0,3905.19,0,17.222207,,0.009367581,602.167806,2.167805998,0,1,0
4,0.79067,7.90583812,10,206082.3,269.5,2.030283,1,1,0,0,7.905838,,0.000861,1.337,0,0,0,1
0,50.5,100.9990158,2,327.9,0,57.370598,2,0,163.95,0,50.499508,,0.000984218,0,0,0,0,0
1,0.025,0.02387005,1,91725.38,0,0.025,2,0,45862.69,0,0.011935,,0.00112995,0.000000033,0.000000033,0,1,0
1,31.759,0,12,136124.95,11343.75,80,0,0,0,1,0,,381.108,6.02610381,0,0,0,0
0,1,0.99916,1,4.77,0,1,1,0,0,0,0.99916,,0.00084,0,0,0,0,0
0,0.009531,0,1,0,0,0.009531,0,0,0,0,0,,0.00953081,0,0,0,0,0
12,0.201135,0.244153229,3,939867.53,64746.81,0.324265,5,0,149125.42,0,0.048831,,0.359252221,949.3743532,84.1057999,0,1,0
0,101,100.9979647,1,65.03,0,101,3,0,21.68,0,33.665988,,0.002035312,0,0,0,0,0
0,101,100.998446,1,66.82,0,101,3,0,22.27,0,33.666149,,0.001554,0,0,0,0,0
0,0.905553,0.90504858,1,16.32,0,0.905553,1,0,0,0,0.905049,,0.000504,0,0,0,0,0
3,23.782044,594.4983577,25,903155.12,1602.88,104.398148,52,0,16597.75,0,11.432661,,0.05273845,82553.16207,82553.16207,0,16,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,1.337,0,0,0,1
1,0.287483,2.008662961,7,8860.02,159.54,0.59,2,1,3871.61,0,1.004331,,0.003717,0,0,0,0,1
2,1.495514,0,33,283041.4,8577.01,14.9995,0,0,0,1,0,,49.35197343,1.529543905,0,0,0,0
0,41.43,41.428992,1,69.6,0,41.43,2,0,34.8,0,20.714496,,0.001008,0,0,0,0,0
0,5,4.99938,1,527.27,0,5,1,0,0,0,4.99938,,0.00062,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,,0,13.37,0,0,0,1
0,101,100.9985715,1,327.93,0,101,2,0,163.97,0,50.499286,,0.001428506,0,0,0,0,0
13,0.810317,23.44573578,29,366241.93,9185.49,4,15,0,6657.51,0,1.563049,,0.053459377,2748.184599,2490.884074,0,7,0
0,33.666667,100.9989738,3,332.75,0.01,87.498992,2,0,166.36,0,50.499487,,0.001026218,0,0,0,0,0
0,101,100.9990158,1,315.57,0,101,2,0,157.78,0,50.499508,,0.000984218,0,0,0,0,0
0,0.621431,19.2215283,31,1044651.02,33667.32,1.083039,30,0,32.14,0,0.640718,,0.04282504,0,0,0,0,0
0,101,100.998446,1,59.15,0,101,3,0,19.72,0,33.666149,,0.001554,0,0,0,0,0
0,8.51129,8.510166556,1,25.88,0,8.51129,1,0,0,0,8.510167,,0.001122944,0,0,0,0,0
0,0.001,0,1,0,0,0.001,0,0,0,0,0,,0.001,0,0,0,0,0
0,1000.5,2000.998113,2,10.1,0.17,1001.283372,4,0,2.44,0,500.249528,,0.001886545,0,0,0,0,0
0,101,100.998446,1,62.48,0,101,3,0,20.83,0,33.666149,,0.001554,0,0,0,0,0
0,1,0.99921394,1,5.53,0,1,1,0,0,0,0.999214,,0.00078606,0,0,0,0,0
27,1.917311,26.801,14,544371,7808.16,6.3606,40,0,10876.42,0,0.670025,,0.0413493,96894.88085,97933.85405,0,18,0
0,0.06,0.059559,1,560.45,0,0.06,1,0,0,0,0.059559,,0.000441,0,0,0,0,0
0,101,100.9985715,1,310.83,0,101,2,0,155.42,0,50.499286,,0.001428506,0,0,0,0,0
2,1.292206,0,509,250300.5,491.75,79.77,0,0,0,1,0,,657.7330717,6.620481509,0,0,0,0
0,101,100.9990158,1,324.83,0,101,2,0,162.42,0,50.499508,,0.000984218,0,0,0,0,0
1,0.303542,0,84,210095.17,2501.13,0.744375,0,0,0,1,0,,25.49754898,0.438565909,0,0,0,0
1,0.082417,0.656397594,8,175200.53,19402.8,0.402879,7,0,2854.02,0,0.093771,,0.00294002,98.38463777,0,0,0,0
1,0.05,0.099832,2,52455.98,476.93,0.1,1,1,0,0,0.099832,,0.000168,0,0,0,0,1
1,0.866667,2.59,3,4714.13,128.95,1.5,1,1,0,0,2.59,,0.01,0,0,0,0,1
